protein_id,mass,stddev
sp|P02808-2|STAT_HUMAN,6072.9035078591805,0.1402229564052806
sp|P04733|MT1F_HUMAN,6086.289947915172,0.14022295652089442
sp|P0DM35|M1BL1_HUMAN,6094.358164518206,0.14022295629562084
sp|P10747-5|CD28_HUMAN,6099.100954590144,0.14022295655339753
sp|A4D0T7|SIM30_HUMAN,6102.382954001134,0.1402229565437247
sp|Q96IT6|ARAS1_HUMAN,6106.124153952446,0.14022295642032828
sp|P26678|PPLA_HUMAN,6108.550924183135,0.1402229562958805
sp|Q96GE6-5|CALL4_HUMAN,6108.940447816906,0.1402229562586363
sp|Q8N339|MT1M_HUMAN,6110.311419712171,0.1402229563936007
sp|P07311-2|ACYP1_HUMAN,6112.851731397388,0.14022295643103477
sp|P07438|MT1B_HUMAN,6115.401868208559,0.1402229564189505
sp|Q8N9H8-5|MUT7_HUMAN,6116.906909103873,0.14022295652307148
sp|Q7Z5A7-3|TAFA5_HUMAN,6119.068139464228,0.14022295638640808
sp|P04731|MT1A_HUMAN,6120.371914157913,0.14022295655767966
sp|O00453-5|LST1_HUMAN,6122.2583958705345,0.1402229563527385
sp|P13640|MT1G_HUMAN,6141.411696058345,0.14022295645819768
sp|Q9UKQ9-2|KLK9_HUMAN,6142.179850250752,0.14022295646758465
sp|P15516|HIS3_HUMAN,6149.038191702088,0.14022295645979932
sp|Q16517-2|NNAT_HUMAN,6153.187355056028,0.14022295649792688
sp|Q8IU53-2|CASC2_HUMAN,6154.20160132998,0.14022295641920912
sp|Q9BYV8-4|CEP41_HUMAN,6165.183099652928,0.14022295658412492
sp|P0CW21|SPGOS_HUMAN,6167.191736970956,0.14022295639698257
sp|Q9Y6Z2|CF123_HUMAN,6188.845866070235,0.14022295646860022
sp|Q6UE05-2|TM270_HUMAN,6195.195319499078,0.14022295644975266
sp|Q3LI63|KR201_HUMAN,6201.714022884728,0.14022295650498942
sp|Q8WXC6|CSN9_HUMAN,6210.67992469334,0.14022295648293465
sp|Q86U28-2|ISCA2_HUMAN,6210.901393636684,0.14022295622657804
sp|Q96MX0-2|CKLF3_HUMAN,6220.146253761653,0.14022295653681743
sp|O60641-2|AP180_HUMAN,6230.048173305507,0.140222956563571
sp|Q8WW12-3|PCNP_HUMAN,6232.893049824928,0.1402229564365639
sp|Q9P0U1|TOM7_HUMAN,6248.428602209091,0.14022295638855733
sp|Q9BZ97|TTY13_HUMAN,6256.187493455628,0.1402229564796788
sp|Q9NSP4-3|CENPM_HUMAN,6257.333788622274,0.14022295650999717
sp|Q3LI70|KR196_HUMAN,6266.909722184791,0.1402229563019007
sp|Q5MIZ7-4|P4R3B_HUMAN,6271.934815619603,0.14022295642900157
sp|Q9BUK0-5|CHCH7_HUMAN,6273.454362299612,0.1402229563968857
sp|O60880-3|SH21A_HUMAN,6284.216547768807,0.14022295653760936
sp|Q96EH5|RL39L_HUMAN,6292.466619323095,0.14022295636679383
sp|P56134-3|ATPK_HUMAN,6295.338707347592,0.14022295637206753
sp|Q5TBC7-2|B2L15_HUMAN,6308.021205997301,0.14022295657449582
sp|A0A0B4J2F0|PIOS1_HUMAN,6313.31977881166,0.1402229565083215
sp|Q59GN2|R39L5_HUMAN,6322.535735642452,0.14022295663818565
sp|Q6B8I1-5|DS13A_HUMAN,6337.0814203372975,0.14022295642706256
sp|P06028-2|GLPB_HUMAN,6351.907537561991,0.14022295655149966
sp|Q1W4C9-2|ISK13_HUMAN,6356.098211183069,0.1402229564738855
sp|Q16674-2|MIA_HUMAN,6360.529639187042,0.1402229565119996
sp|Q9UI54|YT001_HUMAN,6386.6308221807,0.1402229565339082
sp|Q5SV97-2|PERM1_HUMAN,6403.250521363876,0.14022295631644313
sp|P62891|RL39_HUMAN,6406.619287765496,0.14022295646221536
sp|Q8TAD7|OCC1_HUMAN,6406.946856072293,0.1402229562977457
sp|P09430|STP1_HUMAN,6424.3413971853315,0.14022295637154053
sp|A0A1B0GUW7|SIM27_HUMAN,6428.657068550336,0.14022295641552357
sp|Q538Z0|LUZP6_HUMAN,6437.391703609984,0.14022295641062038
sp|Q3LHN1|KR213_HUMAN,6456.307604390658,0.14022295640256638
sp|Q96IX5|ATPMD_HUMAN,6457.515960570017,0.14022295657072878
sp|A8MT69-3|CENPX_HUMAN,6466.275721242911,0.14022295631267967
sp|Q0VDD5|CQ091_HUMAN,6478.365323245087,0.140222956418562
sp|O43474-6|KLF4_HUMAN,6489.138751581013,0.1402229563621101
sp|Q9NVV9-2|THAP1_HUMAN,6492.644023810224,0.1402229564690389
sp|Q96FX2-2|DPH3_HUMAN,6503.102340303294,0.1402229565809511
sp|P47944|MT4_HUMAN,6508.883273494817,0.1402229564285283
sp|P50461-2|CSRP3_HUMAN,6510.4080158452325,0.14022295641479182
sp|Q96HZ7|URAS1_HUMAN,6512.584682675115,0.14022295629880643
sp|Q9NPH5-7|NOX4_HUMAN,6515.625934746862,0.1402229563238353
sp|Q8N8F7-2|LSME1_HUMAN,6521.308225666645,0.14022295653375286
sp|Q8NCU8|MTLN_HUMAN,6526.597997144694,0.14022295633170484
sp|Q9Y3F1|TA6P_HUMAN,6534.540310155164,0.14022295627236755
sp|Q8N2C3-2|DEPD4_HUMAN,6537.481161994904,0.14022295663285167
sp|Q9HCE1-3|MOV10_HUMAN,6545.486503689043,0.14022295636192997
sp|Q7Z5M8-4|AB12B_HUMAN,6557.259513588862,0.1402229564138694
sp|P16410-2|CTLA4_HUMAN,6559.787308526864,0.14022295641566748
sp|Q9UNK4-2|PA2GD_HUMAN,6560.886184834417,0.14022295636876694
sp|O14957|QCR10_HUMAN,6569.610922644621,0.1402229564689239
sp|Q5SY13|COAS1_HUMAN,6587.507194234484,0.14022295635347304
sp|Q9UII2-3|ATIF1_HUMAN,6592.24947216559,0.14022295641267557
sp|Q9BZL3|SMIM3_HUMAN,6593.152146828911,0.14022295646253438
sp|Q96I36|COX14_HUMAN,6599.597850460796,0.14022295638312274
sp|Q8IZ96-7|CKLF1_HUMAN,6601.541267359462,0.14022295641220378
sp|Q9P1D8|YP008_HUMAN,6607.340308320785,0.14022295658461303
sp|P31358|CD52_HUMAN,6613.69535277221,0.14022295634099866
sp|P0DMC3|ELA_HUMAN,6622.0769159654865,0.14022295642308166
sp|O60880-6|SH21A_HUMAN,6630.496669844441,0.14022295649232697
sp|Q3SYF9|KR197_HUMAN,6644.276663895451,0.14022295648968813
sp|P62861|RS30_HUMAN,6647.793066457905,0.1402229566005723
sp|O75460-2|ERN1_HUMAN,6648.621270130132,0.14022295645387806
sp|Q3LI66|KRA62_HUMAN,6654.228713113244,0.14022295629288006
sp|Q9BWJ2|RHAS1_HUMAN,6658.425237571451,0.1402229565565388
sp|P56378|ATP68_HUMAN,6661.989613718251,0.14022295654795808
sp|Q8IX21-3|SLF2_HUMAN,6667.555372526131,0.1402229562909912
sp|Q8IZ96-10|CKLF1_HUMAN,6669.297944494636,0.14022295644435465
sp|P62273|RS29_HUMAN,6676.729690493579,0.14022295654071995
sp|Q8WU39-5|MZB1_HUMAN,6680.758662830086,0.1402229565299451
sp|P11362-17|FGFR1_HUMAN,6681.734983477176,0.14022295648852356
sp|P05230-2|FGF1_HUMAN,6697.454780186486,0.1402229564981375
sp|P22307-5|SCP2_HUMAN,6698.503142383158,0.14022295634935897
sp|Q9NQ86-3|TRI36_HUMAN,6701.559161584953,0.1402229564778788
sp|Q96JA4-4|M4A14_HUMAN,6709.805420458936,0.1402229564013668
sp|Q9HAT0-2|ROP1A_HUMAN,6710.868950288422,0.1402229563093476
sp|Q14802-5|FXYD3_HUMAN,6717.717119253562,0.14022295631248638
sp|Q96AP4-2|ZUP1_HUMAN,6723.840304056219,0.1402229565082624
sp|A0A1B0GTU2|CTXD1_HUMAN,6733.861950317014,0.1402229563559511
sp|Q9NRQ5|SMCO4_HUMAN,6738.035950867207,0.14022295652973144
sp|Q9UDW1-2|QCR9_HUMAN,6738.741409905804,0.14022295654504713
sp|Q9NQ86-2|TRI36_HUMAN,6741.605853238113,0.1402229566228138
sp|P16410-3|CTLA4_HUMAN,6745.048984143347,0.14022295648719343
sp|Q9NZM6-3|PK2L2_HUMAN,6758.934286572094,0.14022295644186458
sp|Q9P272-3|TRM9B_HUMAN,6768.427451373577,0.1402229562384548
sp|O00453-12|LST1_HUMAN,6786.065248776894,0.14022295644580227
sp|P48539|PCP4_HUMAN,6791.355910236773,0.14022295641187524
sp|A0A1B0GVM5|ETDC_HUMAN,6799.962296995123,0.14022295647289432
sp|Q7L2R6-2|ZN765_HUMAN,6800.745696155442,0.140222956365749
sp|Q6PCB0-3|VWA1_HUMAN,6821.958531670816,0.1402229565255751
sp|P04553|HSP1_HUMAN,6822.9714578600815,0.1402229565459831
sp|Q8IUC2|KRA81_HUMAN,6825.562005352691,0.14022295634803464
sp|Q9H3K6-2|BOLA2_HUMAN,6841.763040545719,0.1402229563201812
sp|Q9Y4Y9-2|LSM5_HUMAN,6849.785661297103,0.1402229564829575
sp|Q8NHW4-5|CC4L_HUMAN,6850.09614032156,0.14022295648625796
sp|Q9NPE2-3|NGRN_HUMAN,6850.705899367165,0.14022295651653713
sp|P58511|SI11A_HUMAN,6886.224070118775,0.1402229564593414
sp|A1A580|KR231_HUMAN,6891.599919313672,0.14022295631560988
sp|Q71UI9-5|H2AV_HUMAN,6891.855581067126,0.14022295639772323
sp|Q96LB4-3|VATG3_HUMAN,6894.878653632272,0.14022295656001113
sp|P84101|SERF2_HUMAN,6899.796881542458,0.14022295653706274
sp|Q13352-4|CENPR_HUMAN,6901.74283292476,0.14022295648174593
sp|Q9Y5L5|LENEP_HUMAN,6908.186778347682,0.140222956502064
sp|Q14061|COX17_HUMAN,6915.078005704677,0.14022295631715437
sp|Q6QHF9-6|PAOX_HUMAN,6916.822314127445,0.1402229562900782
sp|Q3LI54|KR198_HUMAN,6917.579725847423,0.14022295642131202
sp|Q9C0B1-3|FTO_HUMAN,6923.865692335002,0.14022295647243158
sp|P25713|MT3_HUMAN,6927.033521300957,0.14022295642904362
sp|A0A0U1RRA0|ZNOS_HUMAN,6929.284744583782,0.14022295640870222
sp|Q99542-4|MMP19_HUMAN,6930.908282178977,0.14022295650325087
sp|Q96Q11-3|TRNT1_HUMAN,6937.087921263073,0.14022295661028883
sp|Q6P9H5-3|GIMA6_HUMAN,6943.621942632441,0.1402229563681899
sp|Q9Y5L2|HLPDA_HUMAN,6950.042627138559,0.14022295650964334
sp|Q3LI61|KR202_HUMAN,6960.703060715561,0.14022295634308574
sp|O75438|NDUB1_HUMAN,6961.145873625826,0.14022295648266803
sp|P15515|HIS1_HUMAN,6962.845800595888,0.14022295643643984
sp|O14717-4|TRDMT_HUMAN,6964.931298278904,0.14022295650494093
sp|Q9UI25|YP002_HUMAN,6970.901367983919,0.14022295643075441
sp|A0A0U1RRN3|SPTOS_HUMAN,6977.2074971603515,0.14022295643059346
sp|Q0GE19-6|NTCP7_HUMAN,6978.30961898002,0.14022295650756159
sp|O60828-10|PQBP1_HUMAN,6980.787754590582,0.14022295637845972
sp|P40305-4|IFI27_HUMAN,6981.162104993244,0.1402229565114794
sp|Q8N9H6-2|CH031_HUMAN,6983.88752408015,0.1402229566069259
sp|Q9BXW3|SNH12_HUMAN,6988.07030385793,0.14022295669635781
sp|P0DPP9|ETDB_HUMAN,6991.131936191033,0.14022295644891034
sp|Q3ZM63|ETDA_HUMAN,6991.131936191033,0.14022295644891034
